07/31 11:21:48 PM | Logger is set 
08/01 10:00:54 PM | Train: [89/200] Step 350/380 Loss 0.103 Prec@(1,5) (100.0%, 100.0%)
08/01 10:00:57 PM | Train: [89/200] Step 360/380 Loss 0.103 Prec@(1,5) (100.0%, 100.0%)
08/01 10:01:00 PM | Train: [89/200] Step 370/380 Loss 0.104 Prec@(1,5) (100.0%, 100.0%)
08/01 10:01:04 PM | Train: [89/200] Step 380/380 Loss 0.103 Prec@(1,5) (100.0%, 100.0%)
08/01 10:01:12 PM | Train: [89/200] Final Prec@1 100.0000%
08/01 10:02:17 PM | Valid: [89/200] Step 000/023 Loss 6.621 Prec@(1,5) (96.9%, 96.9%)
08/01 10:02:21 PM | Valid: [89/200] Step 010/023 Loss 6.584 Prec@(1,5) (94.0%, 98.6%)
08/01 10:02:25 PM | Valid: [89/200] Step 020/023 Loss 6.542 Prec@(1,5) (93.0%, 97.8%)
08/01 10:02:29 PM | Valid: [89/200] Final Prec@1 92.6630%, Prec@5 97.5543%, Prec@10 98.5054%
08/01 10:02:30 PM | Final best Prec@1 = 92.6630%
08/01 10:03:26 PM | Train: [90/200] Step 010/380 Loss 0.099 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:30 PM | Train: [90/200] Step 020/380 Loss 0.099 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:34 PM | Train: [90/200] Step 030/380 Loss 0.085 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:37 PM | Train: [90/200] Step 040/380 Loss 0.084 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:40 PM | Train: [90/200] Step 050/380 Loss 0.093 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:45 PM | Train: [90/200] Step 060/380 Loss 0.095 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:48 PM | Train: [90/200] Step 070/380 Loss 0.092 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:51 PM | Train: [90/200] Step 080/380 Loss 0.092 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:55 PM | Train: [90/200] Step 090/380 Loss 0.092 Prec@(1,5) (100.0%, 100.0%)
08/01 10:03:59 PM | Train: [90/200] Step 100/380 Loss 0.091 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:03 PM | Train: [90/200] Step 110/380 Loss 0.094 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:08 PM | Train: [90/200] Step 120/380 Loss 0.098 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:11 PM | Train: [90/200] Step 130/380 Loss 0.095 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:15 PM | Train: [90/200] Step 140/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:18 PM | Train: [90/200] Step 150/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:22 PM | Train: [90/200] Step 160/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:26 PM | Train: [90/200] Step 170/380 Loss 0.099 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:29 PM | Train: [90/200] Step 180/380 Loss 0.101 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:33 PM | Train: [90/200] Step 190/380 Loss 0.101 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:36 PM | Train: [90/200] Step 200/380 Loss 0.102 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:40 PM | Train: [90/200] Step 210/380 Loss 0.101 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:43 PM | Train: [90/200] Step 220/380 Loss 0.101 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:47 PM | Train: [90/200] Step 230/380 Loss 0.101 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:51 PM | Train: [90/200] Step 240/380 Loss 0.103 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:55 PM | Train: [90/200] Step 250/380 Loss 0.102 Prec@(1,5) (100.0%, 100.0%)
08/01 10:04:58 PM | Train: [90/200] Step 260/380 Loss 0.101 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:02 PM | Train: [90/200] Step 270/380 Loss 0.101 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:08 PM | Train: [90/200] Step 280/380 Loss 0.099 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:12 PM | Train: [90/200] Step 290/380 Loss 0.098 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:16 PM | Train: [90/200] Step 300/380 Loss 0.098 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:19 PM | Train: [90/200] Step 310/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:24 PM | Train: [90/200] Step 320/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:28 PM | Train: [90/200] Step 330/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:31 PM | Train: [90/200] Step 340/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:34 PM | Train: [90/200] Step 350/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:38 PM | Train: [90/200] Step 360/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:42 PM | Train: [90/200] Step 370/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:46 PM | Train: [90/200] Step 380/380 Loss 0.097 Prec@(1,5) (100.0%, 100.0%)
08/01 10:05:54 PM | Train: [90/200] Final Prec@1 100.0000%
08/01 10:06:53 PM | Valid: [90/200] Step 000/023 Loss 6.181 Prec@(1,5) (96.9%, 100.0%)
08/01 10:06:56 PM | Valid: [90/200] Step 010/023 Loss 6.598 Prec@(1,5) (92.9%, 97.7%)
08/01 10:07:00 PM | Valid: [90/200] Step 020/023 Loss 6.526 Prec@(1,5) (92.0%, 97.2%)
08/01 10:07:03 PM | Valid: [90/200] Final Prec@1 91.8478%, Prec@5 97.1467%, Prec@10 98.5054%
08/01 10:07:04 PM | Final best Prec@1 = 92.6630%
08/01 10:08:02 PM | Train: [91/200] Step 010/380 Loss 0.067 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:05 PM | Train: [91/200] Step 020/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:08 PM | Train: [91/200] Step 030/380 Loss 0.089 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:12 PM | Train: [91/200] Step 040/380 Loss 0.086 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:15 PM | Train: [91/200] Step 050/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:19 PM | Train: [91/200] Step 060/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:23 PM | Train: [91/200] Step 070/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:26 PM | Train: [91/200] Step 080/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:29 PM | Train: [91/200] Step 090/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:33 PM | Train: [91/200] Step 100/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:36 PM | Train: [91/200] Step 110/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:40 PM | Train: [91/200] Step 120/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:43 PM | Train: [91/200] Step 130/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:47 PM | Train: [91/200] Step 140/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:51 PM | Train: [91/200] Step 150/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:54 PM | Train: [91/200] Step 160/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:08:58 PM | Train: [91/200] Step 170/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:02 PM | Train: [91/200] Step 180/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:05 PM | Train: [91/200] Step 190/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:09 PM | Train: [91/200] Step 200/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:12 PM | Train: [91/200] Step 210/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:16 PM | Train: [91/200] Step 220/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:19 PM | Train: [91/200] Step 230/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:22 PM | Train: [91/200] Step 240/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:26 PM | Train: [91/200] Step 250/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:30 PM | Train: [91/200] Step 260/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:33 PM | Train: [91/200] Step 270/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:37 PM | Train: [91/200] Step 280/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:41 PM | Train: [91/200] Step 290/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:44 PM | Train: [91/200] Step 300/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:48 PM | Train: [91/200] Step 310/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:52 PM | Train: [91/200] Step 320/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:55 PM | Train: [91/200] Step 330/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:09:59 PM | Train: [91/200] Step 340/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:10:02 PM | Train: [91/200] Step 350/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:10:08 PM | Train: [91/200] Step 360/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:10:12 PM | Train: [91/200] Step 370/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:10:15 PM | Train: [91/200] Step 380/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:10:24 PM | Train: [91/200] Final Prec@1 100.0000%
08/01 10:11:22 PM | Valid: [91/200] Step 000/023 Loss 5.688 Prec@(1,5) (93.8%, 100.0%)
08/01 10:11:26 PM | Valid: [91/200] Step 010/023 Loss 6.041 Prec@(1,5) (92.6%, 98.0%)
08/01 10:11:30 PM | Valid: [91/200] Step 020/023 Loss 6.202 Prec@(1,5) (92.1%, 97.3%)
08/01 10:11:33 PM | Valid: [91/200] Final Prec@1 91.5761%, Prec@5 97.1467%, Prec@10 98.5054%
08/01 10:11:33 PM | Final best Prec@1 = 92.6630%
08/01 10:12:25 PM | Train: [92/200] Step 010/380 Loss 0.111 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:29 PM | Train: [92/200] Step 020/380 Loss 0.094 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:33 PM | Train: [92/200] Step 030/380 Loss 0.099 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:36 PM | Train: [92/200] Step 040/380 Loss 0.089 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:40 PM | Train: [92/200] Step 050/380 Loss 0.085 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:44 PM | Train: [92/200] Step 060/380 Loss 0.087 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:47 PM | Train: [92/200] Step 070/380 Loss 0.088 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:50 PM | Train: [92/200] Step 080/380 Loss 0.086 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:54 PM | Train: [92/200] Step 090/380 Loss 0.084 Prec@(1,5) (100.0%, 100.0%)
08/01 10:12:58 PM | Train: [92/200] Step 100/380 Loss 0.084 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:01 PM | Train: [92/200] Step 110/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:05 PM | Train: [92/200] Step 120/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:08 PM | Train: [92/200] Step 130/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:12 PM | Train: [92/200] Step 140/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:15 PM | Train: [92/200] Step 150/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:19 PM | Train: [92/200] Step 160/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:22 PM | Train: [92/200] Step 170/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:26 PM | Train: [92/200] Step 180/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:29 PM | Train: [92/200] Step 190/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:32 PM | Train: [92/200] Step 200/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:36 PM | Train: [92/200] Step 210/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:39 PM | Train: [92/200] Step 220/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:43 PM | Train: [92/200] Step 230/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:46 PM | Train: [92/200] Step 240/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:50 PM | Train: [92/200] Step 250/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:53 PM | Train: [92/200] Step 260/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:13:57 PM | Train: [92/200] Step 270/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:00 PM | Train: [92/200] Step 280/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:04 PM | Train: [92/200] Step 290/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:07 PM | Train: [92/200] Step 300/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:11 PM | Train: [92/200] Step 310/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:15 PM | Train: [92/200] Step 320/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:19 PM | Train: [92/200] Step 330/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:23 PM | Train: [92/200] Step 340/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:26 PM | Train: [92/200] Step 350/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:30 PM | Train: [92/200] Step 360/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:34 PM | Train: [92/200] Step 370/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:37 PM | Train: [92/200] Step 380/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:14:39 PM | Train: [92/200] Final Prec@1 100.0000%
08/01 10:15:41 PM | Valid: [92/200] Step 000/023 Loss 6.611 Prec@(1,5) (96.9%, 96.9%)
08/01 10:15:44 PM | Valid: [92/200] Step 010/023 Loss 6.175 Prec@(1,5) (93.5%, 98.0%)
08/01 10:15:48 PM | Valid: [92/200] Step 020/023 Loss 6.251 Prec@(1,5) (92.1%, 97.2%)
08/01 10:15:53 PM | Valid: [92/200] Final Prec@1 91.9837%, Prec@5 97.1467%, Prec@10 98.5054%
08/01 10:15:53 PM | Final best Prec@1 = 92.6630%
08/01 10:16:52 PM | Train: [93/200] Step 010/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:16:56 PM | Train: [93/200] Step 020/380 Loss 0.071 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:00 PM | Train: [93/200] Step 030/380 Loss 0.071 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:03 PM | Train: [93/200] Step 040/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:07 PM | Train: [93/200] Step 050/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:10 PM | Train: [93/200] Step 060/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:14 PM | Train: [93/200] Step 070/380 Loss 0.085 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:17 PM | Train: [93/200] Step 080/380 Loss 0.085 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:20 PM | Train: [93/200] Step 090/380 Loss 0.087 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:24 PM | Train: [93/200] Step 100/380 Loss 0.085 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:27 PM | Train: [93/200] Step 110/380 Loss 0.086 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:31 PM | Train: [93/200] Step 120/380 Loss 0.085 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:34 PM | Train: [93/200] Step 130/380 Loss 0.084 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:37 PM | Train: [93/200] Step 140/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:41 PM | Train: [93/200] Step 150/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:44 PM | Train: [93/200] Step 160/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:48 PM | Train: [93/200] Step 170/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:52 PM | Train: [93/200] Step 180/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:17:56 PM | Train: [93/200] Step 190/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:01 PM | Train: [93/200] Step 200/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:04 PM | Train: [93/200] Step 210/380 Loss 0.081 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:08 PM | Train: [93/200] Step 220/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:12 PM | Train: [93/200] Step 230/380 Loss 0.080 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:15 PM | Train: [93/200] Step 240/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:19 PM | Train: [93/200] Step 250/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:23 PM | Train: [93/200] Step 260/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:26 PM | Train: [93/200] Step 270/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:30 PM | Train: [93/200] Step 280/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:34 PM | Train: [93/200] Step 290/380 Loss 0.084 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:37 PM | Train: [93/200] Step 300/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:41 PM | Train: [93/200] Step 310/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:44 PM | Train: [93/200] Step 320/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:48 PM | Train: [93/200] Step 330/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:51 PM | Train: [93/200] Step 340/380 Loss 0.082 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:55 PM | Train: [93/200] Step 350/380 Loss 0.084 Prec@(1,5) (100.0%, 100.0%)
08/01 10:18:59 PM | Train: [93/200] Step 360/380 Loss 0.084 Prec@(1,5) (100.0%, 100.0%)
08/01 10:19:02 PM | Train: [93/200] Step 370/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:19:05 PM | Train: [93/200] Step 380/380 Loss 0.083 Prec@(1,5) (100.0%, 100.0%)
08/01 10:19:07 PM | Train: [93/200] Final Prec@1 100.0000%
08/01 10:19:59 PM | Valid: [93/200] Step 000/023 Loss 6.492 Prec@(1,5) (93.8%, 100.0%)
08/01 10:20:04 PM | Valid: [93/200] Step 010/023 Loss 6.236 Prec@(1,5) (92.6%, 98.3%)
08/01 10:20:08 PM | Valid: [93/200] Step 020/023 Loss 6.219 Prec@(1,5) (91.8%, 97.6%)
08/01 10:20:19 PM | Valid: [93/200] Final Prec@1 91.5761%, Prec@5 97.5543%, Prec@10 98.9130%
08/01 10:20:19 PM | Final best Prec@1 = 92.6630%
08/01 10:21:23 PM | Train: [94/200] Step 010/380 Loss 0.065 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:28 PM | Train: [94/200] Step 020/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:32 PM | Train: [94/200] Step 030/380 Loss 0.068 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:36 PM | Train: [94/200] Step 040/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:40 PM | Train: [94/200] Step 050/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:46 PM | Train: [94/200] Step 060/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:50 PM | Train: [94/200] Step 070/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:54 PM | Train: [94/200] Step 080/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:21:57 PM | Train: [94/200] Step 090/380 Loss 0.073 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:01 PM | Train: [94/200] Step 100/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:04 PM | Train: [94/200] Step 110/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:08 PM | Train: [94/200] Step 120/380 Loss 0.073 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:11 PM | Train: [94/200] Step 130/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:15 PM | Train: [94/200] Step 140/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:18 PM | Train: [94/200] Step 150/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:22 PM | Train: [94/200] Step 160/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:25 PM | Train: [94/200] Step 170/380 Loss 0.075 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:29 PM | Train: [94/200] Step 180/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:33 PM | Train: [94/200] Step 190/380 Loss 0.073 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:37 PM | Train: [94/200] Step 200/380 Loss 0.072 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:40 PM | Train: [94/200] Step 210/380 Loss 0.072 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:44 PM | Train: [94/200] Step 220/380 Loss 0.071 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:48 PM | Train: [94/200] Step 230/380 Loss 0.071 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:52 PM | Train: [94/200] Step 240/380 Loss 0.072 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:55 PM | Train: [94/200] Step 250/380 Loss 0.073 Prec@(1,5) (100.0%, 100.0%)
08/01 10:22:59 PM | Train: [94/200] Step 260/380 Loss 0.074 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:02 PM | Train: [94/200] Step 270/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:06 PM | Train: [94/200] Step 280/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:09 PM | Train: [94/200] Step 290/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:13 PM | Train: [94/200] Step 300/380 Loss 0.076 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:17 PM | Train: [94/200] Step 310/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:20 PM | Train: [94/200] Step 320/380 Loss 0.077 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:25 PM | Train: [94/200] Step 330/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:28 PM | Train: [94/200] Step 340/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:31 PM | Train: [94/200] Step 350/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:35 PM | Train: [94/200] Step 360/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:38 PM | Train: [94/200] Step 370/380 Loss 0.079 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:42 PM | Train: [94/200] Step 380/380 Loss 0.078 Prec@(1,5) (100.0%, 100.0%)
08/01 10:23:44 PM | Train: [94/200] Final Prec@1 100.0000%
08/01 10:24:37 PM | Valid: [94/200] Step 000/023 Loss 5.571 Prec@(1,5) (96.9%, 100.0%)
08/01 10:24:41 PM | Valid: [94/200] Step 010/023 Loss 6.038 Prec@(1,5) (93.8%, 98.3%)
08/01 10:24:45 PM | Valid: [94/200] Step 020/023 Loss 6.038 Prec@(1,5) (92.4%, 97.9%)
08/01 10:24:48 PM | Valid: [94/200] Final Prec@1 92.1196%, Prec@5 97.8261%, Prec@10 98.6413%
08/01 10:24:48 PM | Final best Prec@1 = 92.6630%
08/01 10:25:55 PM | Train: [95/200] Step 010/380 Loss 0.059 Prec@(1,5) (100.0%, 100.0%)
08/01 10:25:58 PM | Train: [95/200] Step 020/380 Loss 0.064 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:02 PM | Train: [95/200] Step 030/380 Loss 0.061 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:06 PM | Train: [95/200] Step 040/380 Loss 0.057 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:10 PM | Train: [95/200] Step 050/380 Loss 0.055 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:13 PM | Train: [95/200] Step 060/380 Loss 0.056 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:17 PM | Train: [95/200] Step 070/380 Loss 0.056 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:20 PM | Train: [95/200] Step 080/380 Loss 0.059 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:24 PM | Train: [95/200] Step 090/380 Loss 0.064 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:27 PM | Train: [95/200] Step 100/380 Loss 0.069 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:31 PM | Train: [95/200] Step 110/380 Loss 0.069 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:34 PM | Train: [95/200] Step 120/380 Loss 0.070 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:38 PM | Train: [95/200] Step 130/380 Loss 0.070 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:41 PM | Train: [95/200] Step 140/380 Loss 0.070 Prec@(1,5) (100.0%, 100.0%)
08/01 10:26:47 PM | Train: [95/200] Step 150/380 Loss 0.070 Prec@(1,5) (100.0%, 100.0%)
